id_n,Year,sector_code,Sector_long,Sector_short,QIP_flag,Spl_depr_flag,mintax_flag,Assets,Turnover,Age_2023,Audit_flag,Legal_form,assets,Oper_rev,Sub_rev,Other_rev,Op_wdv,Add_assets,Dispose_assets,Add_assets_spl,profit_before_tax,Donations_grants,non_ded_exp,unrecorded_inc,dec_provision,loss_disposal,other_ded_exp,dividends,capgain_disp_assets,other_inc,charity_cont,int_exp,int_inc,e41,depr,accum_inc,accum_exp,Loss_lag1,Loss_lag2,Loss_lag3,Loss_lag4,Loss_lag5,Loss_lag6,Loss_lag7,Loss_lag8,Loss_lag9,Loss_lag10,weight
1842,2022,463,Import-export of food and non-alcoholic beverages,3,0,0,1,6820219145,3443193000,7,N,0,6820219145,3443193000,0,0,0,0,0,0,19279700,0,109947900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1843,2022,960,Other personal services,2,0,0,1,2307321,27225884,3,N,1,2307321,27225884,0,0,0,0,0,0,-99382354,0,3655800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638183177,0,0,0,0,0,0,0,0,0,1
1844,2022,551,Accommodation,2,0,0,0,69689500,0,2,Y,0,69689500,0,0,0,0,0,0,0,-10310500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1845,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",3,0,0,0,153404800,0,1,N,0,153404800,0,0,0,0,0,0,0,-6731226,0,136026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1846,2022,410,CONSTRUCTION,3,0,0,1,114889141,306625600,4,N,1,114889141,306625600,0,0,0,0,0,0,42700047,0,3066256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1847,2022,351,"Electric power generation, transmission and distribution",3,0,0,1,43030589595,40565093307,7,N,1,43030589595,40565093307,0,0,9680501681,2398874907,0,0,3236185348,0,3523518064,0,0,0,0,0,0,0,0,0,0,0,4857302583,0,0,0,0,0,0,0,0,0,0,0,0,1
1848,2022,476,Sale of computers and electronic equipment,2,0,0,0,7133090197,5510623809,2,N,0,7133090197,5510623809,0,566623,0,58449255,0,0,783708619,0,54206975,263169839,0,0,0,0,0,0,0,0,0,-41941055,40499094,0,0,41941055,0,0,0,0,0,0,0,0,0,1
1849,2022,410,CONSTRUCTION,2,0,0,1,22252724820,44276273630,8,N,0,22252724820,44276273630,0,2093880682,4526813903,2454988360,0,0,539994899,0,1619138759,0,0,0,0,0,0,0,82280000,663953930,0,0,1619138759,0,0,0,0,0,0,0,0,0,0,0,0,1
1850,2022,683,Real Estate Development,2,0,0,1,40558768882,116167319,7,N,0,40558768882,0,61176715,54990604,216200292,0,0,0,-1896972866,0,1034641020,0,0,0,0,0,0,0,0,0,7832263,0,1016845590,0,0,1109264326,0,2163112200,0,0,0,0,0,0,0,1
1851,2022,475,Sale of computers and electronic equipment,2,0,0,1,411402728,1934020817,6,N,0,411402728,1934020817,0,0,0,0,0,0,486382,0,46035059,0,0,0,0,0,0,0,0,0,0,-46521441,0,0,0,0,157960763,214466286,212569930,201826793,0,0,0,0,0,1
1852,2022,170,Manufacture of paper products,3,0,0,0,78129091,107114171,2,N,1,78129091,107114171,0,0,89510467,944760,0,0,-63340786,0,28802450,0,0,0,0,0,0,0,0,0,0,0,18091045,0,0,61341566,29707491,4893689,11343274,57657514,0,0,0,0,0,1
1853,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,1,139949602,36459528,5,N,0,139949602,36459528,0,0,25173398,0,0,0,-46933246,0,10634452,0,0,0,0,0,0,0,0,0,0,0,5201153,0,0,79242897,201060922,271848315,18095125,0,0,0,0,0,0,1
1854,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,43307292546,1367339522,5,Y,0,43307292546,1367339522,0,3003393,9770274820,658687600,0,0,109358760,0,6475793,0,0,0,33409652,0,0,0,0,0,574816,0,1965357,0,0,0,0,0,0,0,0,0,0,0,0,1
1855,2022,682,Real estate activities,3,0,0,0,23991998200,0,4,N,0,23991998200,0,0,0,0,0,0,0,-1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22665400,1200000,4411800,0,0,0,0,0,0,0,1
1856,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,10323013,0,8,Y,1,10323013,0,0,0,0,0,0,0,-13806804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444774,14708557,13889081,12333043,12980365,0,0,0,0,0,1
1857,2022,453,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,1,282441391,114922062,5,N,0,282441391,114922062,0,0,3136942,0,0,0,-45913689,0,3698877,0,0,0,0,0,0,0,0,0,0,0,1186642,0,0,0,59994184,58487438,58597800,0,0,0,0,0,0,1
1858,2022,410,CONSTRUCTION,2,0,0,1,9563253921,6093848907,7,N,0,9563253921,5793070630,0,300778277,189317713,121009000,0,0,-1595922944,0,680876756,0,0,0,0,0,0,0,0,0,0,0,85152877,0,0,1332369092,144582192,0,0,0,0,0,0,0,0,1
1859,2022,682,Real estate activities,2,0,0,0,1.91E+11,0,4,N,0,1.91E+11,0,0,0,3631516,0,0,0,-50536422,0,1893161,0,0,0,0,0,0,0,0,0,0,0,1017237,0,0,22698368,23858530,81892622,0,0,0,0,0,0,0,1
1860,2022,681,Real estate activities,3,0,0,1,878392724,87381818,7,N,1,878392724,87381818,0,0,0,0,0,0,-3392682,0,33294500,0,0,0,0,0,0,0,0,0,0,0,33294500,0,0,12065409,0,0,0,0,0,0,0,0,0,1
1861,2022,351,"Electric power generation, transmission and distribution",3,0,0,0,3936088709,1103009500,8,N,1,3936088709,1103009500,14049091,685234956,1340582067,39826195,0,0,345996042,0,106608219,0,0,0,0,0,0,0,0,0,0,0,278854995,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,2022,732,Advertising and market research,2,0,0,0,106612486,0,5,N,0,106612486,0,0,0,0,0,0,0,-72456202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71091263,72705524,71552425,5582100,0,0,0,0,0,0,1
1863,2022,682,Real estate activities,2,0,0,0,17498032,0,2,N,0,17498032,0,0,0,0,0,0,0,-16343708,0,1482120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6751740,0,0,0,0,0,0,0,0,0,1
1864,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,3226896898,14245665000,6,N,0,3226896898,14245665000,0,0,196436610,346100000,0,0,727922716,0,144551253,0,0,0,0,0,0,0,0,0,0,0,142166653,0,0,0,0,0,0,0,0,0,0,0,0,1
1865,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,11503481,0,3,N,0,11503481,0,0,0,0,0,0,0,-13482750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13407500,21606269,0,0,0,0,0,0,0,0,1
1866,2022,351,"Electric power generation, transmission and distribution",3,0,0,1,123379392,2817568019,1,N,0,123379392,2817568019,0,2578501000,4036706989,0,0,0,100224240,0,841165863,0,0,0,0,0,0,0,0,0,0,0,809449398,0,0,0,0,0,0,0,0,0,0,0,0,1
1867,2022,410,CONSTRUCTION,3,0,0,0,669285633,2448648563,8,N,0,669285633,2448648563,0,0,72615234,0,0,0,-7380883,0,157468376,0,0,0,0,0,0,0,0,0,0,0,18153809,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,2022,854,Education,2,0,0,0,250725300,0,5,N,0,250725300,0,0,0,0,0,0,0,-1934990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229480,34301600,50568960,52140050,0,0,0,0,0,0,1
1869,2022,854,Education,2,0,0,0,2.12E+11,86889632187,7,N,0,2.12E+11,86889632187,0,13124008,8130689250,3185289882,0,0,14151725531,0,11611633445,21809341332,0,0,1235100,0,0,10879621727,0,2582336499,0,0,10958187582,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,2022,741,"Other professional, scientific and technical activities",2,0,0,0,392055700,0,3,N,0,392055700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333200,12969924,0,0,0,0,0,0,0,0,1
1871,2022,642,Financial service activities,2,0,0,0,186303966,0,4,Y,0,186303966,0,0,3746,0,0,0,0,-33235842,0,110089,0,0,0,1235100,0,0,0,0,0,0,0,0,0,0,76310094,131095134,86782738,0,0,0,0,0,0,0,1
1872,2022,620,Software publishing,2,0,0,0,5050125,1792912,4,N,0,5050125,1792912,0,0,11831402,0,0,0,-3853622,0,1627625,0,0,0,0,0,0,0,0,0,0,-85869579,7729536,0,0,85869579,28434724,36228284,0,0,0,0,0,0,0,1
1873,2022,683,Real Estate Development,2,0,0,0,6123610,0,6,Y,0,6123610,0,0,0,0,0,0,0,-17821200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15425700,13335000,13335000,10733000,13350000,0,0,0,0,0,1
1874,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,114055309,0,1,N,0,114055309,0,0,0,0,0,0,0,-9598786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1875,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,97752699477,2.68E+11,7,N,1,97752699477,2.68E+11,0,1560095644,2844613775,2145021143,0,0,13146309049,0,2611014532,0,0,0,0,0,0,0,0,0,0,0,1955525358,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,2022,462,Import-export of agricultural raw materials and live animals,2,0,0,0,8791508,0,6,N,0,8791508,0,0,0,0,0,0,0,-25756100,0,0,0,0,0,0,0,0,0,0,0,0,-318833912,0,0,0,25606600,40311908,92145560,108792217,33996607,0,0,0,0,0,1
1877,2022,551,Accommodation,3,0,0,1,1348910471,255221970,3,N,0,1348910471,194758061,28629742,31834167,158493429,6401935,0,0,-259734490,0,53072042,0,0,0,0,0,0,0,0,0,0,-452198435,42160352,0,0,425229453,17670056,0,0,0,0,0,0,0,0,1
1878,2022,661,Activities auxiliary to financial service and insurance activities,2,0,0,1,29133720270,2200908675,6,N,0,29133720270,1176548025,0,1024360650,159031442,1564460,0,0,-1058532345,5825225,444671629,0,2190753,0,294467311,0,0,19147800,0,0,0,0,104482090,0,0,44499686,0,0,0,0,0,0,0,0,0,1
1879,2022,711,Architectural and engineering activities; technical testing and analysis,2,0,0,1,41297874,430268535,1,N,0,41297874,430185330,0,83205,0,0,0,0,-99592370,0,14014433,0,0,0,0,0,0,0,0,0,-83205,0,8851550,0,0,0,0,0,0,0,0,0,0,0,0,1
1880,2022,681,Real estate activities,2,0,0,0,19943564648,0,7,Y,0,19943564648,0,0,0,0,0,0,0,-53436395,0,84357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40442232,39253206,123376592,63312623,79307848,0,0,0,0,0,1
1881,2022,454,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",3,0,0,1,793051864,17046306311,5,N,1,793051864,17046306311,0,0,0,0,0,0,116520149,0,207110063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30256995,221276772,3579900,113200,0,0,0,0,0,1
1882,2022,682,Real estate activities,2,0,0,1,21687984398,454136924,4,N,0,21687984398,454136924,0,216760,22209736,5842023,0,0,-10127121,0,25010816,0,0,0,151670,0,0,0,0,0,0,-2850839,11881187,0,0,421497010,185129497,131733363,0,0,0,0,0,0,0,1
1883,2022,492,Transport,2,0,0,0,5208376,0,4,N,0,5208376,0,0,0,0,0,0,0,-64883920,0,3046580,0,0,0,0,0,0,0,0,0,0,-170053760,0,0,0,56587860,87938300,25527600,0,0,0,0,0,0,0,1
1884,2022,960,Other personal services,3,0,0,0,10144987,0,1,N,1,10144987,0,0,0,0,0,0,0,-50266713,0,5241713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1885,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,100801296,1241382,9,N,0,100801296,0,0,1241382,2106182,0,0,0,-41294638,0,2401276,0,0,0,0,0,0,0,0,0,1241382,0,500076,0,0,0,0,0,0,0,0,0,0,0,0,1
1886,2022,462,Import-export of agricultural raw materials and live animals,2,0,0,1,459759112,96813932,6,N,0,459759112,96813932,0,0,0,0,0,0,-271690590,0,5524513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172824062,106745340,133089383,62375960,92456565,0,0,0,0,0,1
1887,2022,471,Sale in non-specialized stores,2,0,0,0,14831204,0,6,Y,0,14831204,0,0,0,0,0,0,0,-15958727,0,741060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17944137,14804700,19652200,16180000,17595750,0,0,0,0,0,1
1888,2022,239,Manufacture of products made of clay and stones,3,0,0,1,4810987895,1728297168,5,N,0,4810987895,1728297168,0,0,947463390,0,0,0,-323590506,0,208805211,0,0,0,0,0,0,0,0,0,0,0,190115825,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,2022,351,"Electric power generation, transmission and distribution",3,0,0,0,4555344193,3979837805,1,N,0,4555344193,3979837805,89648091,1766092360,3355787098,1270744921,0,0,397306456,0,934728149,0,0,0,0,0,0,0,0,0,0,0,934728149,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,2022,712,Architectural and engineering activities; technical testing and analysis,2,0,0,0,51061010,102019,4,N,0,51061010,0,0,102019,0,0,0,0,-4303171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51017806,38867596,192965984,0,0,0,0,0,0,0,1
1891,2022,681,Real estate activities,2,0,0,0,126796148,0,5,N,0,126796148,0,0,0,0,0,0,0,-112835050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132501600,208397937,238671904,158626784,4207800,0,0,0,0,0,1
1892,2022,681,Real estate activities,3,0,0,0,702785650,0,2,N,0,702785650,0,0,0,0,0,0,0,-22340600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873750,0,0,0,0,0,0,0,0,0,1
1893,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",2,0,0,0,3407542586,80532184,1,Y,0,3407542586,80532184,41952601,0,0,102278631,0,0,-92730815,0,70150016,0,0,0,0,0,0,0,0,0,0,0,87432616,0,0,0,0,0,0,0,0,0,0,0,0,1
1894,2022,410,CONSTRUCTION,2,0,0,0,197891600,0,4,N,0,197891600,0,0,0,0,0,0,0,-3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,65156000,129664000,0,0,0,0,0,0,0,1
1895,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,2307253760,0,1,N,0,2307253760,0,0,0,0,0,0,0,-13478750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10512600,6095500,6064800,6726800,8206300,0,0,0,0,0,1
1896,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,365840119,4387281862,5,N,0,365840119,4387281862,0,0,0,0,0,0,288511220,0,6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61646,0,0,0,0,0,0,1
1897,2022,561,Food and beverage service activities,2,0,0,1,271405496,3016415716,7,N,1,271405496,3016415716,0,0,4071239,0,0,0,-365985478,0,63810750,0,0,0,0,0,0,0,0,0,0,0,1017810,0,0,197799906,0,0,0,82286379,0,0,0,0,0,1
1898,2022,492,Transport,3,0,0,0,151460742,481462531,4,N,0,151460742,481462531,0,0,0,0,0,0,178728702,0,4087885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8543250,8543250,9800000,0,0,0,0,0,0,0,1
1899,2022,47,Service,2,0,0,1,90979484,42067189,6,N,1,90979484,42067189,0,0,0,0,0,0,-73361849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60395101,0,0,0,0,0,0,0,0,0,1
1900,2022,681,Real estate activities,2,0,0,0,7702002207,913974000,5,Y,0,7702002207,913974000,0,0,0,0,0,0,430532105,0,334624531,0,0,0,0,0,0,0,0,0,0,-93023483,329360000,0,0,61287586,31735897,20943172,33330800,0,0,0,0,0,0,1
1901,2022,222,Manufacture of rubber and plastic products,3,0,0,0,21387273435,20095855463,8,Y,0,21387273435,20095855463,0,419746709,1081439283,91053136,0,0,1053994194,0,1418165620,0,0,0,782649000,0,0,0,0,0,0,0,611908138,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,2022,551,Accommodation,3,0,0,0,101130606,1105102143,4,N,1,101130606,1105101896,0,247,10080107,22859643,0,0,-567484315,0,52516781,0,0,0,0,0,0,0,0,0,0,0,8204324,0,0,710888584,962793086,0,0,0,0,0,0,0,0,1
1903,2022,741,"Other professional, scientific and technical activities",2,0,0,0,71553224,116877999,3,N,0,71553224,116877999,0,0,19245559,2065500,0,0,-66829025,0,11181462,0,0,0,0,0,0,0,0,0,0,-91672261,5968907,0,0,91672261,27055887,0,0,0,0,0,0,0,0,1
1904,2022,711,Architectural and engineering activities; technical testing and analysis,2,0,0,1,2599895064,741050930,4,N,0,2599895064,741050930,0,0,0,0,0,0,-226910488,0,75019270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,512213600,0,6,Y,0,512213600,0,0,1832282500,0,0,0,0,-85003000,0,0,0,0,0,0,0,0,0,0,0,5285800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,2022,16,Agriculture,1,0,0,0,43923125,0,3,N,0,43923125,0,0,0,726006,0,0,0,-11179622,0,161022,0,0,0,0,0,0,0,0,0,0,0,161022,0,0,11172669,11176625,11272300,11358000,0,0,0,0,0,0,1
1907,2022,854,Education,2,1,0,0,1505849949,3415523517,6,N,0,1505849949,3415523517,0,0,192544941,64036847,0,0,1278305008,0,64145447,0,0,0,0,0,0,0,0,0,0,-1148748659,64145447,0,0,550834772,31211700,629125587,0,0,0,0,0,0,0,1
1908,2022,471,Sale in non-specialized stores,2,0,0,1,615252203,2027934691,3,N,1,615252203,2027840371,0,94320,48426424,31064412,0,0,-41425995,0,51514292,0,0,0,0,0,0,0,0,0,0,0,19417706,0,0,0,0,0,0,0,0,0,0,0,0,1
1909,2022,791,Travel agency and related tourism activities,2,0,0,0,198441047,0,2,N,0,198441047,0,0,0,0,0,0,0,-18444160,0,1152760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95315100,0,0,0,0,0,0,0,0,1
1910,2022,492,Transport,2,0,0,0,161857140,0,4,N,0,161857140,0,0,0,0,0,0,0,-11018400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968200,10990800,5247800,0,0,0,0,0,0,0,1
1911,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,480876469,746962996,4,Y,0,480876469,746962996,370530,0,359363429,5603213,0,0,-426735860,0,182408420,0,0,0,0,0,0,0,0,0,0,0,171098321,0,0,109136841,0,34384947,0,0,0,0,0,0,0,1
1912,2022,692,Legal and accounting activities,2,0,0,0,64521049,145690338,2,N,0,64521049,145690338,0,138084,0,0,0,0,53286619,0,2984825,0,0,0,0,0,0,0,0,0,138084,-24049434,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1913,2022,683,Real Estate Development,2,0,0,0,3968776920,0,5,N,0,3968776920,0,0,0,0,0,0,0,-13810860,0,977760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22610700,22582000,22450400,21813600,0,0,0,0,0,0,1
1914,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,6413318212,13319412753,7,N,0,6413318212,13319412753,0,219436151,210036266,69075026,5562520,0,715001353,14655226,226748459,0,0,0,0,0,0,0,0,130229780,866546,0,104058748,0,0,0,0,0,0,0,0,0,0,0,0,1
1915,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,3053369344,471759784,7,N,0,3053369344,453117020,0,18642764,0,50540292,0,0,-2125140807,0,235579680,0,0,0,0,0,0,0,0,0,0,0,24899616,0,0,1805569264,1782389902,1108818058,431109435,377952172,0,0,0,0,0,1
1916,2022,141,Manufacture of wearing apparels,3,0,0,1,30103713185,20720483636,3,N,0,30103713185,20720483636,0,0,1158333341,0,0,0,-1196465578,0,197587593,0,0,0,0,0,0,0,0,0,0,0,134788439,0,0,2492049825,0,0,0,0,0,0,0,0,0,1
1917,2022,410,CONSTRUCTION,3,0,0,0,38823550,1463957600,2,N,1,38823550,1463957600,0,0,0,0,0,0,17761300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1918,2022,422,CONSTRUCTION,2,0,0,0,715960587,2454559374,8,N,1,715960587,2454559374,0,0,273493139,2642900,0,0,923133004,0,63730373,0,0,0,0,0,0,0,0,0,0,-604715649,63730373,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,9000921348,10701018794,8,N,0,9000921348,10701018794,0,740278,45514324,343530714,0,0,2200107056,0,256242533,0,0,0,0,0,0,0,0,1250539,242327,-98588879,99346156,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,2022,791,Travel agency and related tourism activities,2,0,0,0,371452106,0,4,Y,0,371452106,0,0,0,0,0,0,0,-9861288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9773940,8481000,11690020,0,0,0,0,0,0,0,1
1921,2022,620,Software publishing,2,0,0,0,11369726,382634,3,N,0,11369726,0,0,382634,0,0,0,0,-17405029,0,1103840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14095836,5217929,0,0,0,0,0,0,0,0,1
1922,2022,141,Manufacture of wearing apparels,3,1,0,0,21307907489,72041679756,3,Y,0,21307907489,72041679756,0,338202534,0,0,0,0,5469983338,0,3711205631,0,0,0,0,0,0,0,0,0,0,0,2785861807,0,0,23926736756,0,0,0,0,0,0,0,0,0,1
1923,2022,141,Manufacture of wearing apparels,3,0,0,0,668398952,1841415640,1,Y,0,668398952,1841415640,0,0,0,0,0,0,42976658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1924,2022,702,Activities of head offices; management consultancy activities,2,0,0,0,2951748,0,4,N,0,2951748,0,0,0,0,0,0,0,-2979596,0,0,0,0,0,0,0,0,0,0,0,0,-62454298,0,0,0,62454298,66035954,10565590,0,0,0,0,0,0,0,1
1925,2022,410,CONSTRUCTION,3,0,0,0,14035780,0,1,N,1,14035780,0,0,0,0,0,0,0,-5964220,0,124020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1926,2022,81,"Quarrying of stone, sand and clay",4,0,0,1,41236867,7678000,6,N,1,41236867,7678000,0,0,1209463,0,0,0,-256893,0,1241893,0,0,0,0,0,0,0,0,0,0,0,1241893,0,0,0,0,0,0,0,0,0,0,0,0,1
1927,2022,741,"Other professional, scientific and technical activities",2,0,0,0,2946131705,2885675248,2,N,0,2946131705,2885675248,0,0,0,62619570,0,0,215479251,0,13035615,1729,0,0,0,0,0,0,0,0,0,-6682786,12523914,0,0,0,0,0,0,0,0,0,0,0,0,1
1928,2022,681,Real estate activities,3,0,0,0,1380860000,0,3,N,0,1380860000,0,0,0,0,0,0,0,-8600000,0,0,0,0,0,0,0,0,0,0,0,0,-10600000,0,0,0,8400000,2200000,0,0,0,0,0,0,0,0,1
1929,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,0,835818272,0,7,N,0,835818272,0,0,0,0,0,0,0,-19030586,0,988080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17271723,19413452,28287458,41114472,34388729,0,0,0,0,0,1
1930,2022,681,Real estate activities,3,0,0,0,3363233703,207496800,7,N,0,3363233703,207496800,0,57109418,0,0,0,0,91197972,0,0,239001525,6680821,0,0,0,0,286430106,0,94962598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1931,2022,11,Agriculture,1,0,0,0,7918676830,0,2,N,0,7918676830,0,0,0,0,0,0,0,-52566970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932,2022,681,Real estate activities,2,0,0,1,12134383,16347600,4,N,0,12134383,16347600,0,0,0,0,0,0,-67661489,0,0,0,0,0,0,0,0,0,0,0,0,-70173228,0,0,0,47978028,20782200,1413000,0,0,0,0,0,0,0,1
1933,2022,421,CONSTRUCTION,3,0,0,1,260800000,701342230,3,N,1,260800000,701342230,0,0,320000000,0,0,0,-41672070,0,64000000,0,0,0,0,0,0,0,0,0,0,0,64000000,0,0,9045120,0,0,0,0,0,0,0,0,0,1
1934,2022,202,Manufacture of chemicals and chemical products,3,0,0,0,68870555479,22658356225,5,Y,0,68870555479,22658356225,0,46286049,7802339860,171210860,0,0,-2305256382,8234000,4302838648,0,0,0,0,0,409012,0,0,25255596,70225536,-8370639834,3313505372,0,0,0,0,0,0,0,0,0,0,0,0,1
1935,2022,410,CONSTRUCTION,2,0,0,1,1570671359,7061952909,2,N,0,1570671359,7061952909,0,35885270,21877380,25588802,0,0,330879226,0,34924306,0,0,0,0,0,0,0,0,101199318,1407849,-20475598,13025165,0,0,0,0,0,0,0,0,0,0,0,0,1
1936,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,1608493291,0,2,N,0,1608493291,0,0,2101262785,0,0,0,0,13611008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1937,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,2511777624,7092438240,3,N,0,2511777624,7092438240,0,93332,0,183206500,0,0,97551573,0,44751790,0,0,0,0,0,0,0,0,0,0,0,45801625,0,0,0,0,0,0,0,0,0,0,0,0,1
1938,2022,960,Other personal services,2,0,0,1,199120379,418748341,5,N,1,199120379,418748341,0,0,55238204,0,0,0,-115551459,0,21261021,0,0,0,0,0,0,0,0,0,0,0,21009462,0,0,113760601,155068764,75143656,100624189,0,0,0,0,0,0,1
1939,2022,478,Sale of computers and electronic equipment,3,0,0,1,260009069,62379521,6,N,1,260009069,62379521,0,0,49738323,0,0,0,-173120891,0,26906602,0,0,0,0,0,0,0,0,0,0,0,13408537,0,0,178586970,130653320,102352629,106732139,54097062,0,0,0,0,0,1
1940,2022,731,Advertising and market research,2,0,0,0,35653220,0,4,N,0,35653220,0,0,0,0,0,0,0,-22972860,0,1976160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20777400,20629500,17828800,0,0,0,0,0,0,0,1
1941,2022,454,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,1,45254439,2247383295,4,N,1,45254439,2247383295,0,0,0,0,0,0,20369291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,0,3746957531,256131210,3,Y,0,3746957531,256131210,0,359043,0,1239526640,0,0,-1627884266,8221649,217298871,0,0,0,0,0,0,-163486,0,0,-167438,0,344108914,0,0,41662775,40205628,0,0,0,0,0,0,0,0,1
1943,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,1318928300,0,6,N,0,1318928300,0,0,0,0,0,0,0,-17483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25603000,25675700,24313000,15762000,9708000,0,0,0,0,0,1
1944,2022,813,Services to buildings and landscape activities,2,0,0,0,176211717,0,3,N,0,176211717,0,0,0,0,0,0,0,-14870604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
